cnt,en,extension,file,gen,id,length
France,Long-tailed Tit,.mp3,https://xeno-canto.org/782706/download,Aegithalos,782706,0:22
France,Long-tailed Tit,.mp3,https://xeno-canto.org/782704/download,Aegithalos,782704,0:36
France,Long-tailed Tit,.mp3,https://xeno-canto.org/782702/download,Aegithalos,782702,0:31
France,Long-tailed Tit,.mp3,https://xeno-canto.org/773426/download,Aegithalos,773426,1:09
France,Long-tailed Tit,.mp3,https://xeno-canto.org/767871/download,Aegithalos,767871,0:13
France,Long-tailed Tit,.mp3,https://xeno-canto.org/767701/download,Aegithalos,767701,0:08
France,Long-tailed Tit,.mp3,https://xeno-canto.org/746948/download,Aegithalos,746948,0:26
France,Long-tailed Tit,.mp3,https://xeno-canto.org/744936/download,Aegithalos,744936,1:11
France,Long-tailed Tit,.mp3,https://xeno-canto.org/736201/download,Aegithalos,736201,0:44
France,Long-tailed Tit,.mp3,https://xeno-canto.org/721673/download,Aegithalos,721673,0:24
France,Long-tailed Tit,.mp3,https://xeno-canto.org/720604/download,Aegithalos,720604,0:13
France,Long-tailed Tit,.mp3,https://xeno-canto.org/711735/download,Aegithalos,711735,1:38
France,Long-tailed Tit,.mp3,https://xeno-canto.org/707277/download,Aegithalos,707277,0:55
France,Long-tailed Tit,.wav,https://xeno-canto.org/707059/download,Aegithalos,707059,0:47
France,Long-tailed Tit,.mp3,https://xeno-canto.org/702617/download,Aegithalos,702617,0:32
France,Long-tailed Tit,.mp3,https://xeno-canto.org/696502/download,Aegithalos,696502,0:25
France,Long-tailed Tit,.mp3,https://xeno-canto.org/696025/download,Aegithalos,696025,0:12
France,Long-tailed Tit,.mp3,https://xeno-canto.org/692837/download,Aegithalos,692837,0:19
France,Long-tailed Tit,.mp3,https://xeno-canto.org/657499/download,Aegithalos,657499,1:50
France,Long-tailed Tit,.mp3,https://xeno-canto.org/646444/download,Aegithalos,646444,0:11
France,Long-tailed Tit,.mp3,https://xeno-canto.org/644873/download,Aegithalos,644873,1:08
France,Long-tailed Tit,.mp3,https://xeno-canto.org/627271/download,Aegithalos,627271,0:06
France,Long-tailed Tit,.mp3,https://xeno-canto.org/614405/download,Aegithalos,614405,0:45
France,Long-tailed Tit,.mp3,https://xeno-canto.org/614404/download,Aegithalos,614404,0:03
France,Long-tailed Tit,.mp3,https://xeno-canto.org/614403/download,Aegithalos,614403,0:25
France,Long-tailed Tit,.mp3,https://xeno-canto.org/613790/download,Aegithalos,613790,0:53
France,Long-tailed Tit,.mp3,https://xeno-canto.org/611734/download,Aegithalos,611734,0:37
France,Long-tailed Tit,.mp3,https://xeno-canto.org/600380/download,Aegithalos,600380,0:06
France,Long-tailed Tit,.mp3,https://xeno-canto.org/600379/download,Aegithalos,600379,0:02
France,Long-tailed Tit,.mp3,https://xeno-canto.org/569048/download,Aegithalos,569048,0:24
France,Long-tailed Tit,.mp3,https://xeno-canto.org/554259/download,Aegithalos,554259,6:03
France,Long-tailed Tit,.mp3,https://xeno-canto.org/551914/download,Aegithalos,551914,0:09
France,Long-tailed Tit,.mp3,https://xeno-canto.org/522822/download,Aegithalos,522822,0:13
France,Long-tailed Tit,.mp3,https://xeno-canto.org/522609/download,Aegithalos,522609,0:49
France,Long-tailed Tit,.mp3,https://xeno-canto.org/520601/download,Aegithalos,520601,1:57
France,Long-tailed Tit,.mp3,https://xeno-canto.org/519530/download,Aegithalos,519530,0:52
France,Long-tailed Tit,.mp3,https://xeno-canto.org/519529/download,Aegithalos,519529,0:05
France,Long-tailed Tit,.mp3,https://xeno-canto.org/506282/download,Aegithalos,506282,4:06
France,Long-tailed Tit,.mp3,https://xeno-canto.org/497788/download,Aegithalos,497788,1:51
France,Long-tailed Tit,.mp3,https://xeno-canto.org/471965/download,Aegithalos,471965,1:40
France,Long-tailed Tit,.mp3,https://xeno-canto.org/448896/download,Aegithalos,448896,2:39
France,Long-tailed Tit,.mp3,https://xeno-canto.org/441169/download,Aegithalos,441169,0:26
France,Long-tailed Tit,.mp3,https://xeno-canto.org/402803/download,Aegithalos,402803,0:18
France,Long-tailed Tit,.mp3,https://xeno-canto.org/337791/download,Aegithalos,337791,0:47
France,Long-tailed Tit,.mp3,https://xeno-canto.org/309151/download,Aegithalos,309151,0:24
France,Long-tailed Tit,.mp3,https://xeno-canto.org/290420/download,Aegithalos,290420,0:12
France,Long-tailed Tit,.mp3,https://xeno-canto.org/244128/download,Aegithalos,244128,0:48
France,Long-tailed Tit,.mp3,https://xeno-canto.org/240924/download,Aegithalos,240924,0:31
France,Long-tailed Tit,.mp3,https://xeno-canto.org/162216/download,Aegithalos,162216,0:20
France,Long-tailed Tit,.mp3,https://xeno-canto.org/147856/download,Aegithalos,147856,0:11
France,Long-tailed Tit,.mp3,https://xeno-canto.org/146695/download,Aegithalos,146695,0:19
France,Long-tailed Tit,.mp3,https://xeno-canto.org/143978/download,Aegithalos,143978,0:26
France,Long-tailed Tit,.mp3,https://xeno-canto.org/101533/download,Aegithalos,101533,0:37
France,Long-tailed Tit,.mp3,https://xeno-canto.org/56232/download,Aegithalos,56232,0:10
France,Long-tailed Tit,.mp3,https://xeno-canto.org/791102/download,Aegithalos,791102,0:41
France,Long-tailed Tit,.mp3,https://xeno-canto.org/791101/download,Aegithalos,791101,0:22
France,Long-tailed Tit,.mp3,https://xeno-canto.org/785701/download,Aegithalos,785701,0:12
France,Long-tailed Tit,.mp3,https://xeno-canto.org/784501/download,Aegithalos,784501,0:21
France,Long-tailed Tit,.mp3,https://xeno-canto.org/776557/download,Aegithalos,776557,4:02
France,Long-tailed Tit,.mp3,https://xeno-canto.org/775547/download,Aegithalos,775547,2:10
France,Long-tailed Tit,.mp3,https://xeno-canto.org/773666/download,Aegithalos,773666,1:08
France,Long-tailed Tit,.wav,https://xeno-canto.org/771459/download,Aegithalos,771459,0:35
France,Long-tailed Tit,.mp3,https://xeno-canto.org/763142/download,Aegithalos,763142,0:08
France,Long-tailed Tit,.mp3,https://xeno-canto.org/745310/download,Aegithalos,745310,0:22
France,Long-tailed Tit,.mp3,https://xeno-canto.org/707396/download,Aegithalos,707396,0:22
France,Long-tailed Tit,.mp3,https://xeno-canto.org/707394/download,Aegithalos,707394,0:07
France,Long-tailed Tit,.mp3,https://xeno-canto.org/707392/download,Aegithalos,707392,0:13
France,Long-tailed Tit,.mp3,https://xeno-canto.org/704416/download,Aegithalos,704416,0:15
France,Long-tailed Tit,.mp3,https://xeno-canto.org/701097/download,Aegithalos,701097,1:03
France,Long-tailed Tit,.mp3,https://xeno-canto.org/695609/download,Aegithalos,695609,0:12
France,Long-tailed Tit,.mp3,https://xeno-canto.org/694067/download,Aegithalos,694067,0:08
France,Long-tailed Tit,.mp3,https://xeno-canto.org/671029/download,Aegithalos,671029,1:58
France,Long-tailed Tit,.mp3,https://xeno-canto.org/657485/download,Aegithalos,657485,0:21
France,Long-tailed Tit,.mp3,https://xeno-canto.org/650023/download,Aegithalos,650023,0:15
France,Long-tailed Tit,.mp3,https://xeno-canto.org/636438/download,Aegithalos,636438,0:27
France,Long-tailed Tit,.mp3,https://xeno-canto.org/633285/download,Aegithalos,633285,0:25
France,Long-tailed Tit,.mp3,https://xeno-canto.org/631990/download,Aegithalos,631990,1:43
France,Long-tailed Tit,.mp3,https://xeno-canto.org/626825/download,Aegithalos,626825,0:25
France,Long-tailed Tit,.mp3,https://xeno-canto.org/602428/download,Aegithalos,602428,0:07
France,Long-tailed Tit,.mp3,https://xeno-canto.org/601285/download,Aegithalos,601285,0:28
France,Long-tailed Tit,.mp3,https://xeno-canto.org/594900/download,Aegithalos,594900,0:08
France,Long-tailed Tit,.mp3,https://xeno-canto.org/582098/download,Aegithalos,582098,0:11
France,Long-tailed Tit,.mp3,https://xeno-canto.org/580288/download,Aegithalos,580288,0:30
France,Long-tailed Tit,.mp3,https://xeno-canto.org/564408/download,Aegithalos,564408,0:19
France,Long-tailed Tit,.mp3,https://xeno-canto.org/550338/download,Aegithalos,550338,0:01
France,Long-tailed Tit,.mp3,https://xeno-canto.org/541905/download,Aegithalos,541905,0:06
France,Long-tailed Tit,.mp3,https://xeno-canto.org/540842/download,Aegithalos,540842,0:19
France,Long-tailed Tit,.mp3,https://xeno-canto.org/536626/download,Aegithalos,536626,0:04
France,Long-tailed Tit,.mp3,https://xeno-canto.org/536625/download,Aegithalos,536625,0:10
France,Long-tailed Tit,.mp3,https://xeno-canto.org/536624/download,Aegithalos,536624,0:22
France,Long-tailed Tit,.mp3,https://xeno-canto.org/536565/download,Aegithalos,536565,0:18
France,Long-tailed Tit,.mp3,https://xeno-canto.org/535904/download,Aegithalos,535904,1:27
France,Long-tailed Tit,.mp3,https://xeno-canto.org/524486/download,Aegithalos,524486,0:17
France,Long-tailed Tit,.mp3,https://xeno-canto.org/513014/download,Aegithalos,513014,0:45
France,Long-tailed Tit,.mp3,https://xeno-canto.org/503952/download,Aegithalos,503952,0:28
France,Long-tailed Tit,.mp3,https://xeno-canto.org/471967/download,Aegithalos,471967,1:02
France,Long-tailed Tit,.mp3,https://xeno-canto.org/471710/download,Aegithalos,471710,2:11
France,Long-tailed Tit,.mp3,https://xeno-canto.org/466851/download,Aegithalos,466851,1:17
France,Long-tailed Tit,.mp3,https://xeno-canto.org/453771/download,Aegithalos,453771,0:06
France,Long-tailed Tit,.mp3,https://xeno-canto.org/447829/download,Aegithalos,447829,1:26
France,Long-tailed Tit,.mp3,https://xeno-canto.org/440222/download,Aegithalos,440222,0:21
France,Long-tailed Tit,.mp3,https://xeno-canto.org/437810/download,Aegithalos,437810,0:10
France,Long-tailed Tit,.mp3,https://xeno-canto.org/434666/download,Aegithalos,434666,0:39
France,Long-tailed Tit,.mp3,https://xeno-canto.org/411038/download,Aegithalos,411038,0:30
France,Long-tailed Tit,.mp3,https://xeno-canto.org/392791/download,Aegithalos,392791,0:40
France,Long-tailed Tit,.mp3,https://xeno-canto.org/363066/download,Aegithalos,363066,0:24
France,Long-tailed Tit,.mp3,https://xeno-canto.org/357553/download,Aegithalos,357553,0:59
France,Long-tailed Tit,.mp3,https://xeno-canto.org/354435/download,Aegithalos,354435,0:56
France,Long-tailed Tit,.mp3,https://xeno-canto.org/354434/download,Aegithalos,354434,0:44
France,Long-tailed Tit,.mp3,https://xeno-canto.org/298368/download,Aegithalos,298368,0:23
France,Long-tailed Tit,.mp3,https://xeno-canto.org/298045/download,Aegithalos,298045,0:16
France,Long-tailed Tit,.mp3,https://xeno-canto.org/290422/download,Aegithalos,290422,0:17
France,Long-tailed Tit,.mp3,https://xeno-canto.org/270395/download,Aegithalos,270395,0:15
France,Long-tailed Tit,.mp3,https://xeno-canto.org/253299/download,Aegithalos,253299,2:01
France,Long-tailed Tit,.mp3,https://xeno-canto.org/242018/download,Aegithalos,242018,0:08
France,Long-tailed Tit,.mp3,https://xeno-canto.org/235274/download,Aegithalos,235274,0:42
France,Long-tailed Tit,.mp3,https://xeno-canto.org/156612/download,Aegithalos,156612,0:48
France,Long-tailed Tit,.mp3,https://xeno-canto.org/150327/download,Aegithalos,150327,0:21
France,Long-tailed Tit,.mp3,https://xeno-canto.org/150296/download,Aegithalos,150296,0:27
France,Long-tailed Tit,.mp3,https://xeno-canto.org/141599/download,Aegithalos,141599,0:57
France,Long-tailed Tit,.mp3,https://xeno-canto.org/128914/download,Aegithalos,128914,0:11
France,Long-tailed Tit,.mp3,https://xeno-canto.org/101534/download,Aegithalos,101534,0:15
France,Long-tailed Tit,.mp3,https://xeno-canto.org/29221/download,Aegithalos,29221,0:53
France,Long-tailed Tit,.mp3,https://xeno-canto.org/789459/download,Aegithalos,789459,0:28
France,Long-tailed Tit,.mp3,https://xeno-canto.org/786467/download,Aegithalos,786467,0:43
France,Long-tailed Tit,.mp3,https://xeno-canto.org/784996/download,Aegithalos,784996,0:07
France,Long-tailed Tit,.mp3,https://xeno-canto.org/784093/download,Aegithalos,784093,0:30
France,Long-tailed Tit,.mp3,https://xeno-canto.org/783255/download,Aegithalos,783255,0:44
France,Long-tailed Tit,.mp3,https://xeno-canto.org/775575/download,Aegithalos,775575,0:17
France,Long-tailed Tit,.wav,https://xeno-canto.org/754635/download,Aegithalos,754635,0:30
France,Long-tailed Tit,.mp3,https://xeno-canto.org/702985/download,Aegithalos,702985,0:24
France,Long-tailed Tit,.mp3,https://xeno-canto.org/692457/download,Aegithalos,692457,0:51
France,Long-tailed Tit,.mp3,https://xeno-canto.org/682780/download,Aegithalos,682780,0:24
France,Long-tailed Tit,.mp3,https://xeno-canto.org/666802/download,Aegithalos,666802,1:21
France,Long-tailed Tit,.mp3,https://xeno-canto.org/660982/download,Aegithalos,660982,0:56
France,Long-tailed Tit,.mp3,https://xeno-canto.org/645471/download,Aegithalos,645471,0:06
France,Long-tailed Tit,.mp3,https://xeno-canto.org/638651/download,Aegithalos,638651,0:42
France,Long-tailed Tit,.mp3,https://xeno-canto.org/638005/download,Aegithalos,638005,0:03
France,Long-tailed Tit,.mp3,https://xeno-canto.org/604837/download,Aegithalos,604837,0:19
France,Long-tailed Tit,.mp3,https://xeno-canto.org/604836/download,Aegithalos,604836,0:20
France,Long-tailed Tit,.mp3,https://xeno-canto.org/604835/download,Aegithalos,604835,0:12
France,Long-tailed Tit,.mp3,https://xeno-canto.org/601256/download,Aegithalos,601256,0:07
France,Long-tailed Tit,.mp3,https://xeno-canto.org/572355/download,Aegithalos,572355,0:21
France,Long-tailed Tit,.mp3,https://xeno-canto.org/571870/download,Aegithalos,571870,0:17
France,Long-tailed Tit,.mp3,https://xeno-canto.org/571862/download,Aegithalos,571862,0:13
France,Long-tailed Tit,.mp3,https://xeno-canto.org/567113/download,Aegithalos,567113,0:27
France,Long-tailed Tit,.mp3,https://xeno-canto.org/547256/download,Aegithalos,547256,0:24
France,Long-tailed Tit,.mp3,https://xeno-canto.org/545503/download,Aegithalos,545503,0:15
France,Long-tailed Tit,.mp3,https://xeno-canto.org/541020/download,Aegithalos,541020,0:34
France,Long-tailed Tit,.mp3,https://xeno-canto.org/536902/download,Aegithalos,536902,1:01
France,Long-tailed Tit,.mp3,https://xeno-canto.org/532218/download,Aegithalos,532218,1:43
France,Long-tailed Tit,.mp3,https://xeno-canto.org/475581/download,Aegithalos,475581,3:53
France,Long-tailed Tit,.mp3,https://xeno-canto.org/440225/download,Aegithalos,440225,1:14
France,Long-tailed Tit,.mp3,https://xeno-canto.org/408208/download,Aegithalos,408208,0:28
France,Long-tailed Tit,.mp3,https://xeno-canto.org/403619/download,Aegithalos,403619,0:02
France,Long-tailed Tit,.mp3,https://xeno-canto.org/375932/download,Aegithalos,375932,0:35
France,Long-tailed Tit,.mp3,https://xeno-canto.org/341588/download,Aegithalos,341588,0:12
France,Long-tailed Tit,.mp3,https://xeno-canto.org/341587/download,Aegithalos,341587,0:58
France,Long-tailed Tit,.mp3,https://xeno-canto.org/333121/download,Aegithalos,333121,0:27
France,Long-tailed Tit,.mp3,https://xeno-canto.org/217937/download,Aegithalos,217937,0:31
France,Long-tailed Tit,.mp3,https://xeno-canto.org/152591/download,Aegithalos,152591,0:44
France,Long-tailed Tit,.mp3,https://xeno-canto.org/141598/download,Aegithalos,141598,0:27
France,Long-tailed Tit,.mp3,https://xeno-canto.org/138574/download,Aegithalos,138574,0:07
France,Long-tailed Tit,.mp3,https://xeno-canto.org/113520/download,Aegithalos,113520,0:54
France,Long-tailed Tit,.mp3,https://xeno-canto.org/55070/download,Aegithalos,55070,0:04
France,Long-tailed Tit,.mp3,https://xeno-canto.org/310570/download,Aegithalos,310570,0:01
France,Long-tailed Tit,.mp3,https://xeno-canto.org/720021/download,Aegithalos,720021,0:00
France,Wood Warbler,.mp3,https://xeno-canto.org/778466/download,Phylloscopus,778466,0:12
France,Wood Warbler,.mp3,https://xeno-canto.org/742571/download,Phylloscopus,742571,0:58
France,Wood Warbler,.mp3,https://xeno-canto.org/742567/download,Phylloscopus,742567,4:04
France,Wood Warbler,.mp3,https://xeno-canto.org/730602/download,Phylloscopus,730602,0:22
France,Wood Warbler,.mp3,https://xeno-canto.org/730601/download,Phylloscopus,730601,0:23
France,Wood Warbler,.mp3,https://xeno-canto.org/724938/download,Phylloscopus,724938,0:48
France,Wood Warbler,.mp3,https://xeno-canto.org/724937/download,Phylloscopus,724937,0:16
France,Wood Warbler,.mp3,https://xeno-canto.org/724935/download,Phylloscopus,724935,0:04
France,Wood Warbler,.mp3,https://xeno-canto.org/724934/download,Phylloscopus,724934,2:41
France,Wood Warbler,.mp3,https://xeno-canto.org/724933/download,Phylloscopus,724933,1:36
France,Wood Warbler,.mp3,https://xeno-canto.org/724930/download,Phylloscopus,724930,0:26
France,Wood Warbler,.mp3,https://xeno-canto.org/724928/download,Phylloscopus,724928,0:10
France,Wood Warbler,.mp3,https://xeno-canto.org/702147/download,Phylloscopus,702147,0:25
France,Wood Warbler,.mp3,https://xeno-canto.org/702000/download,Phylloscopus,702000,0:32
France,Wood Warbler,.mp3,https://xeno-canto.org/671932/download,Phylloscopus,671932,1:41
France,Wood Warbler,.mp3,https://xeno-canto.org/671854/download,Phylloscopus,671854,1:36
France,Wood Warbler,.mp3,https://xeno-canto.org/671851/download,Phylloscopus,671851,1:35
France,Wood Warbler,.mp3,https://xeno-canto.org/650979/download,Phylloscopus,650979,0:50
France,Wood Warbler,.mp3,https://xeno-canto.org/649712/download,Phylloscopus,649712,1:42
France,Wood Warbler,.mp3,https://xeno-canto.org/648840/download,Phylloscopus,648840,0:17
France,Wood Warbler,.mp3,https://xeno-canto.org/643471/download,Phylloscopus,643471,0:27
France,Wood Warbler,.mp3,https://xeno-canto.org/643469/download,Phylloscopus,643469,0:13
France,Wood Warbler,.mp3,https://xeno-canto.org/642292/download,Phylloscopus,642292,0:35
France,Wood Warbler,.mp3,https://xeno-canto.org/603678/download,Phylloscopus,603678,3:05
France,Wood Warbler,.mp3,https://xeno-canto.org/603675/download,Phylloscopus,603675,3:10
France,Wood Warbler,.mp3,https://xeno-canto.org/565638/download,Phylloscopus,565638,1:58
France,Wood Warbler,.mp3,https://xeno-canto.org/560796/download,Phylloscopus,560796,0:43
France,Wood Warbler,.mp3,https://xeno-canto.org/560795/download,Phylloscopus,560795,0:31
France,Wood Warbler,.mp3,https://xeno-canto.org/560794/download,Phylloscopus,560794,0:22
France,Wood Warbler,.mp3,https://xeno-canto.org/560792/download,Phylloscopus,560792,0:29
France,Wood Warbler,.mp3,https://xeno-canto.org/479467/download,Phylloscopus,479467,1:53
France,Wood Warbler,.mp3,https://xeno-canto.org/479466/download,Phylloscopus,479466,1:06
France,Wood Warbler,.mp3,https://xeno-canto.org/478180/download,Phylloscopus,478180,1:00
France,Wood Warbler,.mp3,https://xeno-canto.org/478179/download,Phylloscopus,478179,1:10
France,Wood Warbler,.mp3,https://xeno-canto.org/477923/download,Phylloscopus,477923,3:43
France,Wood Warbler,.mp3,https://xeno-canto.org/476965/download,Phylloscopus,476965,6:11
France,Wood Warbler,.mp3,https://xeno-canto.org/476950/download,Phylloscopus,476950,2:47
France,Wood Warbler,.mp3,https://xeno-canto.org/476947/download,Phylloscopus,476947,1:29
